376,58,2,2434,360.00,2359.83,0.01,0.03,N,P,1998-02-19,1997-07-02,1997-04-10,COLLECT COD,RAIL,marvelous
376,17,1,2750,195.00,5770.72,0.03,0.04,R,F,1996-05-12,1997-11-14,1993-05-27,TAKE BACK RETURN,SHIP,poor
377,1,1,720,884.00,6830.64,0.01,0.05,A,F,1995-10-27,1994-07-04,1998-10-04,DELIVER IN PERSON,RAIL,dreadful
377,89,3,795,273.00,366.32,0.03,0.01,R,F,1995-03-13,1993-12-30,1995-09-27,TAKE BACK RETURN,AIR,excellent
377,82,3,810,101.00,9984.81,0.07,0.05,R,F,1995-07-02,1996-02-16,1997-09-03,COLLECT COD,MAIL,great
377,44,2,1225,853.00,8956.93,0.08,0.08,R,F,1995-08-19,1994-02-25,1996-03-26,COLLECT COD,AIR,awful
377,99,5,2471,310.00,7633.43,0.06,0.01,R,O,1998-08-17,1998-05-02,1994-08-04,NONE,RAIL,bad
377,72,1,2665,89.00,5235.32,0.03,0.06,R,F,1996-02-04,1998-07-29,1993-10-06,NONE,MAIL,excellent
378,86,5,500,991.00,1930.58,0.10,0.03,A,P,1996-01-11,1994-03-16,1993-07-11,NONE,AIR,bad
378,23,5,1278,351.00,7412.16,0.05,0.08,R,P,1998-09-10,1998-08-15,1998-11-04,TAKE BACK RETURN,FOB,crummy
378,10,2,2075,286.00,940.06,0.01,0.07,A,P,1993-02-18,1998-04-24,1996-06-01,TAKE BACK RETURN,RAIL,lousy
379,74,5,43,26.00,2578.74,0.04,0.04,A,P,1997-09-29,1995-02-23,1997-06-29,DELIVER IN PERSON,FOB,excellent
379,80,3,158,672.00,3537.57,0.02,0.04,N,P,1996-07-30,1995-12-04,1996-12-09,NONE,REG AIR,atrocious
379,79,5,488,72.00,343.00,0.07,0.07,A,F,1997-10-02,1998-09-21,1998-05-24,TAKE BACK RETURN,MAIL,horrible
379,69,5,1526,169.00,1777.96,0.01,0.02,N,F,1995-06-05,1994-02-04,1996-04-10,COLLECT COD,SHIP,wonderful
379,13,2,2238,34.00,7578.42,0.05,0.01,A,F,1995-01-27,1993-07-09,1993-04-24,TAKE BACK RETURN,FOB,horrible
379,85,1,2461,938.00,4637.39,0.09,0.04,A,O,1993-12-12,1995-12-26,1997-09-01,COLLECT COD,SHIP,awful
379,90,5,2508,183.00,5804.10,0.07,0.08,A,F,1993-04-13,1993-02-21,1994-09-18,NONE,MAIL,lousy
379,64,4,2514,313.00,7409.04,0.09,0.02,A,O,1997-07-14,1995-07-06,1995-08-05,TAKE BACK RETURN,TRUCK,atrocious
380,41,2,559,690.00,1545.44,0.09,0.05,A,P,1998-05-29,1995-06-25,1998-05-27,COLLECT COD,MAIL,bad
380,91,5,1305,872.00,5282.39,0.03,0.07,R,F,1998-03-27,1995-07-28,1996-01-17,NONE,AIR,fine
380,94,1,1807,769.00,7121.90,0.01,0.03,A,P,1995-10-20,1995-07-16,1998-12-02,DELIVER IN PERSON,RAIL,marvelous
380,45,5,1960,711.00,4748.34,0.10,0.00,R,O,1993-02-27,1994-12-18,1996-10-02,COLLECT COD,MAIL,fabulous
380,49,4,2268,187.00,5098.76,0.06,0.06,A,O,1996-01-24,1994-11-07,1997-11-18,TAKE BACK RETURN,TRUCK,excellent
380,60,2,2824,941.00,3790.58,0.06,0.05,R,O,1993-05-17,1995-11-24,1993-07-25,COLLECT COD,MAIL,wonderful
381,78,2,271,230.00,178.81,0.03,0.08,R,F,1998-02-02,1997-09-16,1993-03-18,DELIVER IN PERSON,MAIL,marvelous
381,51,5,865,170.00,1915.88,0.08,0.07,A,P,1995-08-05,1995-07-15,1995-11-01,TAKE BACK RETURN,SHIP,horrendous
381,9,4,1089,361.00,9222.85,0.02,0.03,A,F,1996-03-03,1998-09-17,1993-02-28,TAKE BACK RETURN,TRUCK,good
381,40,4,1194,853.00,960.39,0.01,0.02,N,O,1995-06-06,1996-05-28,1995-03-26,NONE,SHIP,excellent
381,63,1,2088,690.00,5255.63,0.06,0.05,A,F,1998-03-20,1993-04-11,1993-07-10,COLLECT COD,SHIP,awful
381,81,5,2159,930.00,2068.32,0.00,0.04,A,F,1993-11-06,1998-07-04,1995-03-25,COLLECT COD,RAIL,good
381,40,5,2272,569.00,5056.46,0.06,0.06,A,O,1994-05-21,1998-05-16,1998-07-15,NONE,REG AIR,awesome
382,69,3,806,997.00,4308.30,0.08,0.07,R,O,1994-03-12,1998-08-19,1994-07-24,NONE,REG AIR,super
382,36,2,1313,265.00,7598.59,0.06,0.06,A,P,1998-02-08,1996-09-10,1995-03-11,COLLECT COD,RAIL,good
382,75,4,1358,549.00,8097.15,0.02,0.04,R,F,1994-05-02,1998-03-13,1997-01-25,NONE,SHIP,dreadful
382,1,5,1611,294.00,8760.83,0.09,0.00,A,O,1994-09-14,1994-07-01,1997-02-09,TAKE BACK RETURN,SHIP,poor
382,22,2,2002,494.00,2134.30,0.01,0.07,A,O,1993-07-21,1997-06-05,1993-11-02,DELIVER IN PERSON,SHIP,wonderful
383,34,2,483,157.00,9260.21,0.01,0.02,R,O,1994-08-09,1996-03-01,1998-01-02,COLLECT COD,AIR,poor
383,1,3,631,450.00,6410.25,0.07,0.06,A,P,1998-07-03,1994-06-19,1993-07-11,NONE,SHIP,dreadful
383,91,2,1759,176.00,6672.32,0.03,0.03,R,P,1998-04-11,1994-03-19,1998-11-24,COLLECT COD,SHIP,poor
384,63,3,398,286.00,145.50,0.08,0.06,A,O,1996-06-04,1998-12-10,1993-11-22,COLLECT COD,REG AIR,excellent
384,19,4,885,90.00,4660.34,0.05,0.05,A,F,1994-10-09,1995-10-28,1995-05-26,TAKE BACK RETURN,REG AIR,wonderful
384,36,3,2419,577.00,8501.94,0.04,0.02,R,O,1993-09-09,1993-10-20,1995-12-05,DELIVER IN PERSON,SHIP,excellent
384,20,1,2926,842.00,3612.09,0.01,0.06,A,F,1993-05-23,1997-08-08,1998-06-23,NONE,TRUCK,bad
385,81,3,309,13.00,4367.37,0.03,0.00,R,F,1993-03-23,1993-07-29,1995-06-01,TAKE BACK RETURN,RAIL,poor
385,4,3,1710,791.00,9833.15,0.00,0.02,N,P,1994-04-11,1996-11-04,1998-05-11,NONE,MAIL,wonderful
386,30,2,223,345.00,5915.17,0.08,0.04,A,F,1998-12-29,1994-05-06,1998-03-12,COLLECT COD,AIR,crummy
386,69,5,1974,680.00,5757.12,0.01,0.01,N,P,1996-10-17,1994-04-16,1993-12-09,NONE,AIR,awful
386,24,5,2209,339.00,1187.55,0.01,0.03,R,O,1995-09-18,1996-10-11,1998-04-11,DELIVER IN PERSON,SHIP,lousy
387,1,1,108,509.00,893.38,0.03,0.02,N,P,1994-09-05,1993-04-18,1998-01-10,TAKE BACK RETURN,MAIL,awful
388,33,4,596,701.00,9887.49,0.07,0.05,A,P,1998-07-28,1993-03-20,1998-09-09,TAKE BACK RETURN,AIR,awful
388,79,2,1006,591.00,7914.71,0.09,0.05,R,F,1995-11-10,1993-08-17,1996-04-20,DELIVER IN PERSON,AIR,wonderful
388,55,4,1237,492.00,787.02,0.03,0.07,N,O,1994-04-25,1994-04-09,1995-04-23,TAKE BACK RETURN,FOB,lousy
388,9,5,2420,555.00,2647.44,0.02,0.07,N,F,1996-04-08,1993-02-20,1993-08-15,DELIVER IN PERSON,SHIP,fine
389,59,4,562,860.00,2112.22,0.02,0.03,N,F,1996-02-20,1996-07-22,1997-07-06,COLLECT COD,SHIP,excellent
389,35,2,961,305.00,8836.07,0.00,0.08,N,P,1998-01-21,1994-08-22,1998-09-22,TAKE BACK RETURN,FOB,crummy
390,92,5,1052,812.00,291.28,0.08,0.08,A,F,1995-02-23,1993-09-20,1998-09-20,DELIVER IN PERSON,MAIL,horrendous
390,87,1,1137,966.00,3391.90,0.04,0.05,A,P,1994-01-08,1997-08-04,1998-01-03,NONE,TRUCK,horrendous
390,44,5,1879,547.00,587.36,0.09,0.03,R,F,1996-09-02,1995-10-03,1996-05-07,TAKE BACK RETURN,RAIL,super
390,49,1,2430,574.00,4165.65,0.03,0.01,A,P,1995-10-10,1994-10-10,1998-10-22,COLLECT COD,AIR,good
390,16,5,2474,743.00,2434.38,0.01,0.00,R,O,1994-10-30,1995-12-06,1995-06-08,COLLECT COD,RAIL,excellent
390,93,2,2852,193.00,5749.97,0.02,0.01,A,P,1996-08-28,1998-02-27,1993-08-14,DELIVER IN PERSON,TRUCK,atrocious
391,42,5,2266,387.00,9623.52,0.06,0.07,A,F,1997-02-06,1998-10-23,1998-09-04,DELIVER IN PERSON,RAIL,poor
391,45,4,2776,682.00,9246.89,0.01,0.04,R,F,1993-12-17,1995-05-18,1993-01-13,COLLECT COD,REG AIR,superb
392,16,2,20,259.00,5561.29,0.06,0.05,A,O,1998-07-17,1997-04-03,1994-02-23,NONE,MAIL,crummy
392,27,3,118,8.00,3087.54,0.02,0.02,A,P,1998-12-06,1993-10-13,1994-06-20,TAKE BACK RETURN,MAIL,crummy
392,86,1,373,247.00,8634.10,0.01,0.05,R,O,1993-01-03,1997-07-13,1993-05-22,NONE,TRUCK,atrocious
392,22,5,552,23.00,1050.12,0.04,0.08,N,P,1996-05-25,1996-02-23,1994-07-11,NONE,MAIL,poor
392,30,3,571,293.00,7383.93,0.03,0.07,N,P,1998-09-15,1994-11-26,1993-12-08,DELIVER IN PERSON,AIR,superb
392,32,1,2232,379.00,4778.60,0.05,0.06,A,F,1994-11-09,1993-10-21,1994-07-22,TAKE BACK RETURN,REG AIR,poor
393,80,1,425,459.00,3455.03,0.08,0.00,N,F,1997-05-31,1995-04-09,1994-06-13,DELIVER IN PERSON,REG AIR,fine
393,82,3,882,785.00,2693.46,0.05,0.07,N,F,1995-09-09,1995-07-28,1995-09-17,COLLECT COD,AIR,bad
393,92,1,1110,688.00,1486.49,0.08,0.06,A,O,1993-03-02,1995-03-06,1998-03-20,DELIVER IN PERSON,REG AIR,fabulous
393,35,3,1320,962.00,3473.08,0.09,0.04,N,P,1995-09-19,1994-02-03,1996-12-10,NONE,TRUCK,atrocious
393,7,3,1745,342.00,4986.71,0.09,0.06,A,F,1996-01-15,1995-08-16,1993-10-31,COLLECT COD,SHIP,awesome
393,86,3,2212,303.00,9369.73,0.08,0.08,A,P,1994-08-15,1993-08-05,1993-06-10,COLLECT COD,TRUCK,lousy
394,65,1,165,410.00,9810.68,0.02,0.06,N,P,1997-07-30,1995-03-28,1996-07-24,NONE,RAIL,excellent
394,69,2,391,623.00,4146.15,0.06,0.03,A,P,1995-04-09,1993-01-08,1995-11-23,DELIVER IN PERSON,SHIP,super
394,63,1,647,754.00,9105.15,0.04,0.05,N,O,1997-08-23,1996-08-26,1997-06-19,NONE,TRUCK,bad
394,97,4,1045,682.00,3059.53,0.07,0.02,A,O,1995-04-30,1996-11-08,1993-06-15,COLLECT COD,REG AIR,awesome
394,68,5,1528,997.00,5709.99,0.08,0.02,A,P,1993-09-29,1996-02-18,1996-09-29,DELIVER IN PERSON,FOB,good
394,31,3,1870,106.00,8527.33,0.06,0.06,A,P,1996-08-23,1995-12-07,1993-06-24,DELIVER IN PERSON,AIR,atrocious
394,100,1,1887,252.00,5935.70,0.03,0.00,R,F,1998-02-24,1997-09-14,1994-03-09,DELIVER IN PERSON,TRUCK,dreadful
394,55,5,2531,527.00,623.50,0.01,0.03,R,P,1997-01-04,1998-04-20,1995-04-20,NONE,TRUCK,fine
394,91,2,2589,412.00,1179.18,0.04,0.04,N,F,1996-08-01,1997-05-18,1994-10-24,DELIVER IN PERSON,SHIP,horrendous
394,81,3,2671,336.00,6870.40,0.04,0.02,R,P,1997-04-18,1998-04-27,1993-06-01,DELIVER IN PERSON,SHIP,awful
395,74,5,469,872.00,2483.57,0.07,0.04,A,F,1993-01-31,1998-09-12,1994-06-13,DELIVER IN PERSON,FOB,horrible
395,19,3,768,104.00,6621.74,0.05,0.03,R,F,1996-11-08,1996-06-20,1995-01-27,DELIVER IN PERSON,MAIL,awful
395,57,3,985,398.00,6190.12,0.04,0.05,N,F,1998-09-12,1993-01-07,1995-06-17,NONE,RAIL,marvelous
395,99,5,2722,941.00,6368.35,0.10,0.05,R,F,1996-07-03,1994-01-13,1994-05-27,NONE,MAIL,great
396,52,3,323,380.00,4929.68,0.06,0.03,A,O,1997-07-27,1994-04-07,1995-01-20,TAKE BACK RETURN,REG AIR,poor
396,42,4,456,20.00,2117.19,0.05,0.02,R,P,1995-12-28,1994-12-09,1995-10-14,NONE,RAIL,atrocious
396,63,2,978,143.00,4099.89,0.06,0.03,N,P,1998-04-19,1993-09-29,1995-10-23,NONE,RAIL,crummy
396,71,4,1112,667.00,7120.03,0.03,0.04,A,O,1996-05-22,1996-07-04,1997-12-06,NONE,FOB,poor
396,3,1,1506,395.00,7713.32,0.03,0.06,A,P,1997-12-14,1993-04-26,1995-01-02,DELIVER IN PERSON,MAIL,super
396,99,3,2055,430.00,5229.94,0.02,0.01,N,P,1993-10-19,1997-07-24,1998-05-30,DELIVER IN PERSON,AIR,atrocious
397,27,2,512,955.00,272.06,0.03,0.06,A,O,1995-08-28,1995-01-02,1995-09-12,DELIVER IN PERSON,REG AIR,superb
397,19,3,787,790.00,9802.89,0.04,0.03,A,P,1998-04-27,1995-01-04,1996-12-09,NONE,AIR,fabulous
397,56,4,998,218.00,6743.21,0.09,0.07,R,P,1993-11-16,1996-07-17,1996-07-26,COLLECT COD,FOB,crummy
397,82,1,1075,114.00,1274.27,0.09,0.07,N,F,1994-05-07,1998-06-03,1998-08-10,DELIVER IN PERSON,TRUCK,horrendous
397,33,3,1946,929.00,7313.95,0.04,0.00,N,P,1993-08-12,1996-09-11,1994-09-18,TAKE BACK RETURN,AIR,wonderful
397,78,4,2173,559.00,186.31,0.03,0.00,R,P,1995-12-01,1996-10-23,1998-12-16,TAKE BACK RETURN,FOB,lousy
397,98,5,2179,672.00,4839.42,0.09,0.02,N,P,1993-08-07,1994-06-12,1997-01-01,TAKE BACK RETURN,SHIP,great
397,50,2,2205,888.00,9088.63,0.05,0.02,A,P,1998-01-25,1993-10-07,1997-10-28,TAKE BACK RETURN,SHIP,wonderful
397,44,5,2667,688.00,5288.20,0.10,0.04,A,P,1994-10-11,1994-12-17,1995-07-04,COLLECT COD,TRUCK,bad
397,41,2,2861,151.00,3320.04,0.09,0.05,N,P,1994-12-26,1993-03-11,1997-10-14,NONE,SHIP,super
398,24,4,19,146.00,7232.73,0.05,0.02,A,F,1993-03-04,1996-01-08,1996-12-11,NONE,FOB,crummy
398,10,5,307,515.00,9111.33,0.04,0.05,A,O,1996-10-30,1996-03-31,1996-10-10,TAKE BACK RETURN,RAIL,atrocious
398,73,5,1250,872.00,2933.46,0.04,0.03,R,P,1993-09-22,1998-06-06,1997-09-01,COLLECT COD,RAIL,good
399,47,3,964,718.00,5689.93,0.02,0.01,R,P,1996-12-07,1994-02-26,1997-12-11,NONE,FOB,lousy
399,3,1,1417,351.00,4931.37,0.04,0.01,R,F,1998-06-23,1996-02-26,1997-07-29,COLLECT COD,FOB,superb
399,37,4,1722,220.00,5644.69,0.03,0.07,N,F,1995-09-01,1997-12-29,1993-09-21,TAKE BACK RETURN,TRUCK,dreadful
399,48,5,2245,610.00,434.33,0.07,0.04,A,F,1994-12-29,1996-08-16,1998-02-02,DELIVER IN PERSON,FOB,wonderful
400,17,1,1463,710.00,1061.93,0.00,0.02,R,P,1997-12-09,1995-08-05,1995-10-25,COLLECT COD,MAIL,fine
400,92,1,2566,504.00,7085.88,0.06,0.05,R,F,1996-08-28,1996-11-27,1995-01-15,NONE,REG AIR,wonderful
400,22,1,2643,592.00,7196.20,0.04,0.04,A,O,1993-09-30,1993-08-24,1995-07-01,DELIVER IN PERSON,MAIL,excellent
400,10,4,2968,523.00,751.02,0.09,0.07,R,O,1993-07-13,1998-06-08,1996-06-19,DELIVER IN PERSON,TRUCK,awesome
401,48,1,573,784.00,372.77,0.09,0.05,A,P,1993-11-06,1996-05-10,1997-12-03,DELIVER IN PERSON,MAIL,poor
401,13,2,1269,182.00,3914.71,0.07,0.01,A,F,1996-04-27,1995-09-23,1997-10-10,TAKE BACK RETURN,RAIL,wonderful
401,17,3,1812,105.00,3689.66,0.02,0.01,A,P,1993-07-28,1995-08-30,1994-05-22,COLLECT COD,MAIL,horrible
401,35,2,2404,979.00,209.86,0.10,0.07,R,O,1997-05-05,1994-02-21,1998-07-18,TAKE BACK RETURN,SHIP,fabulous
401,56,4,2463,930.00,9190.41,0.08,0.04,R,O,1997-02-09,1995-05-21,1993-10-10,TAKE BACK RETURN,REG AIR,excellent
402,28,1,1152,980.00,4768.54,0.01,0.05,N,P,1995-12-13,1994-09-26,1994-01-06,TAKE BACK RETURN,TRUCK,superb
402,61,5,1336,882.00,1618.32,0.07,0.07,R,P,1993-07-11,1995-01-11,1997-11-16,DELIVER IN PERSON,FOB,dreadful
402,18,1,1476,876.00,4285.55,0.10,0.01,A,P,1996-08-12,1995-02-25,1994-09-18,TAKE BACK RETURN,SHIP,awesome
402,60,1,1988,979.00,7612.48,0.00,0.07,R,O,1998-07-08,1995-11-08,1995-01-12,DELIVER IN PERSON,FOB,horrendous
402,23,4,2538,319.00,2351.11,0.06,0.04,A,O,1998-08-19,1994-12-12,1996-06-26,COLLECT COD,SHIP,marvelous
402,66,3,2937,692.00,1478.04,0.01,0.05,N,P,1993-08-05,1993-09-05,1994-09-27,COLLECT COD,SHIP,fabulous
403,70,4,267,872.00,8709.86,0.09,0.08,N,O,1995-09-10,1997-09-16,1997-11-16,TAKE BACK RETURN,RAIL,lousy
403,14,3,2201,535.00,8520.83,0.09,0.03,R,F,1998-03-11,1994-07-03,1998-06-11,DELIVER IN PERSON,FOB,great
403,29,3,2377,42.00,2495.13,0.10,0.01,A,P,1997-05-01,1998-06-20,1993-09-15,NONE,RAIL,good
404,41,4,2162,905.00,6798.68,0.01,0.05,A,F,1995-06-11,1997-06-14,1993-02-01,NONE,TRUCK,poor
404,29,1,2611,804.00,8522.69,0.01,0.03,N,P,1997-11-15,1997-07-29,1994-02-19,COLLECT COD,AIR,horrendous
405,26,4,1260,929.00,6571.98,0.07,0.04,N,F,1998-10-15,1995-04-26,1998-06-10,COLLECT COD,MAIL,excellent
405,70,1,2299,358.00,7563.42,0.04,0.02,R,O,1994-09-05,1994-10-15,1995-03-18,COLLECT COD,REG AIR,great
405,62,5,2547,308.00,4145.83,0.08,0.04,N,F,1997-11-27,1996-05-28,1995-05-29,COLLECT COD,MAIL,awesome
405,50,4,2804,42.00,8420.75,0.03,0.04,A,O,1997-11-09,1993-06-07,1994-07-03,NONE,RAIL,crummy
405,63,4,2980,210.00,9213.93,0.07,0.06,A,P,1993-12-13,1997-03-01,1994-05-03,TAKE BACK RETURN,RAIL,marvelous
406,74,2,154,822.00,9916.20,0.08,0.03,A,P,1996-04-02,1998-10-21,1996-04-19,TAKE BACK RETURN,AIR,bad
406,44,2,1906,632.00,8580.49,0.05,0.01,R,F,1998-12-11,1995-08-29,1993-08-17,COLLECT COD,SHIP,horrendous
406,42,5,2932,165.00,1485.98,0.09,0.03,R,O,1997-09-15,1997-06-11,1997-11-04,TAKE BACK RETURN,RAIL,atrocious
407,7,4,1475,474.00,6773.65,0.06,0.01,R,P,1993-03-04,1994-08-26,1994-11-23,COLLECT COD,SHIP,dreadful
407,43,5,1950,143.00,6341.44,0.09,0.00,A,O,1993-07-03,1995-05-31,1998-06-24,COLLECT COD,MAIL,awesome
407,26,2,2344,655.00,4492.39,0.02,0.04,R,P,1993-01-04,1997-03-16,1998-07-10,NONE,AIR,fabulous
408,14,5,22,100.00,2309.68,0.07,0.08,A,F,1996-04-23,1994-07-29,1994-10-15,NONE,REG AIR,dreadful
408,37,3,457,292.00,5076.32,0.07,0.05,A,F,1997-04-21,1994-04-17,1995-07-26,TAKE BACK RETURN,AIR,fine
408,99,3,732,380.00,4265.08,0.10,0.00,N,F,1993-09-13,1996-10-16,1994-07-21,DELIVER IN PERSON,REG AIR,dreadful
408,62,4,1022,328.00,5991.24,0.10,0.08,R,P,1997-09-27,1998-09-25,1993-03-01,DELIVER IN PERSON,SHIP,lousy
408,72,2,1381,859.00,3051.78,0.05,0.06,N,O,1993-03-29,1995-06-07,1995-10-19,TAKE BACK RETURN,MAIL,awesome
408,92,3,1792,415.00,519.85,0.10,0.01,A,O,1994-11-16,1996-06-23,1995-04-12,TAKE BACK RETURN,FOB,wonderful
409,6,3,2786,321.00,5048.75,0.02,0.03,R,F,1997-01-21,1993-05-18,1996-07-20,DELIVER IN PERSON,AIR,crummy
409,14,4,2799,232.00,9950.28,0.10,0.01,R,F,1993-01-22,1996-03-06,1997-05-12,TAKE BACK RETURN,REG AIR,dreadful
410,78,4,169,48.00,2880.81,0.00,0.05,N,P,1995-06-05,1994-02-20,1995-09-25,DELIVER IN PERSON,MAIL,fabulous
410,31,5,1478,38.00,8493.06,0.07,0.05,R,P,1994-09-16,1996-03-02,1997-06-25,NONE,FOB,superb
410,80,2,2323,406.00,4645.07,0.02,0.04,N,F,1994-08-03,1995-07-11,1993-09-13,TAKE BACK RETURN,SHIP,atrocious
411,46,5,908,111.00,6199.44,0.05,0.02,R,O,1995-05-05,1998-02-07,1993-12-23,COLLECT COD,RAIL,marvelous
411,41,5,917,463.00,9708.94,0.09,0.05,R,P,1995-07-04,1995-02-25,1997-10-13,COLLECT COD,RAIL,poor
411,41,4,1170,432.00,3490.92,0.03,0.04,A,O,1998-10-04,1993-12-23,1997-08-19,DELIVER IN PERSON,REG AIR,wonderful
411,43,1,1515,316.00,4414.69,0.08,0.07,A,F,1995-04-09,1995-07-02,1995-12-14,COLLECT COD,TRUCK,awful
411,35,4,2164,201.00,6208.82,0.08,0.07,A,O,1993-08-02,1998-06-07,1995-01-25,TAKE BACK RETURN,RAIL,awesome
412,35,3,1062,964.00,4247.75,0.05,0.08,N,F,1993-07-31,1996-06-06,1997-03-21,NONE,REG AIR,horrible
412,93,1,1719,614.00,4183.31,0.08,0.03,N,F,1998-11-06,1996-03-06,1995-01-11,TAKE BACK RETURN,FOB,horrible
412,87,1,2380,528.00,4950.62,0.07,0.00,N,P,1997-01-29,1994-11-02,1996-10-25,TAKE BACK RETURN,TRUCK,fabulous
413,72,2,481,967.00,4390.88,0.01,0.05,R,F,1995-04-18,1998-01-19,1998-04-21,NONE,RAIL,crummy
413,4,4,1483,250.00,3784.34,0.00,0.00,A,O,1993-12-16,1994-10-03,1995-04-25,COLLECT COD,REG AIR,horrible
413,9,4,2218,879.00,630.25,0.09,0.05,N,O,1998-04-18,1995-09-21,1995-09-27,NONE,MAIL,awful
413,98,5,2617,867.00,6835.49,0.02,0.06,A,O,1994-02-15,1998-05-31,1993-01-15,TAKE BACK RETURN,RAIL,good
414,44,5,2236,152.00,9770.12,0.05,0.03,A,P,1997-03-24,1996-01-17,1993-05-25,DELIVER IN PERSON,REG AIR,lousy
415,30,3,36,547.00,2899.30,0.07,0.06,A,O,1993-11-19,1993-06-19,1998-09-28,NONE,SHIP,poor
415,56,2,855,218.00,670.20,0.00,0.08,A,F,1996-04-08,1996-06-22,1998-01-15,COLLECT COD,AIR,horrible
415,46,2,1750,488.00,2708.81,0.02,0.08,N,F,1995-09-23,1996-01-28,1995-05-17,DELIVER IN PERSON,FOB,dreadful
416,94,3,94,837.00,3294.63,0.00,0.01,A,P,1993-07-16,1997-10-18,1994-04-19,COLLECT COD,FOB,awful
416,28,4,654,193.00,3080.85,0.01,0.00,R,F,1997-05-30,1996-09-25,1994-03-20,TAKE BACK RETURN,REG AIR,bad
416,63,5,1221,73.00,4468.98,0.05,0.00,R,F,1998-11-26,1996-05-25,1998-04-16,COLLECT COD,AIR,excellent
416,82,1,2366,297.00,3948.21,0.01,0.05,N,F,1993-09-14,1996-09-15,1995-07-30,NONE,REG AIR,super
416,77,2,2648,102.00,4317.02,0.01,0.02,N,F,1996-06-15,1998-06-03,1995-07-25,TAKE BACK RETURN,AIR,good
417,71,4,2035,444.00,9668.09,0.00,0.02,N,F,1997-03-28,1996-05-21,1994-02-06,DELIVER IN PERSON,REG AIR,crummy
417,64,4,2326,113.00,3274.64,0.05,0.02,N,O,1994-03-17,1996-11-16,1993-02-28,DELIVER IN PERSON,REG AIR,atrocious
418,7,5,648,797.00,4177.24,0.09,0.00,A,O,1996-02-05,1995-10-06,1997-07-14,COLLECT COD,SHIP,dreadful
418,61,2,1058,677.00,4483.61,0.07,0.02,R,O,1998-03-31,1994-08-01,1994-07-22,TAKE BACK RETURN,FOB,super
418,81,2,1816,691.00,3339.79,0.09,0.02,N,P,1996-12-05,1996-03-27,1997-10-19,DELIVER IN PERSON,SHIP,crummy
418,89,5,2213,308.00,7213.90,0.03,0.01,N,P,1998-12-16,1997-12-30,1995-03-30,NONE,AIR,fine
418,66,3,2484,102.00,3865.14,0.07,0.00,A,P,1996-08-10,1994-01-02,1998-09-24,DELIVER IN PERSON,FOB,great
419,66,3,253,815.00,1221.71,0.03,0.05,R,O,1994-06-13,1994-08-03,1997-10-23,DELIVER IN PERSON,FOB,awesome
419,74,5,443,944.00,5298.93,0.04,0.03,N,O,1994-05-17,1994-07-20,1997-02-04,NONE,AIR,fine
419,30,5,1106,35.00,4113.83,0.04,0.08,N,P,1995-02-10,1998-09-23,1998-02-23,TAKE BACK RETURN,AIR,bad
419,19,5,2106,260.00,1382.65,0.04,0.03,A,P,1997-12-06,1997-05-27,1997-12-10,COLLECT COD,RAIL,atrocious
419,52,4,2262,845.00,110.27,0.05,0.00,R,F,1993-03-20,1995-11-22,1996-06-05,TAKE BACK RETURN,SHIP,super
420,36,5,630,183.00,5178.65,0.07,0.05,N,P,1997-02-13,1993-07-25,1998-01-10,COLLECT COD,FOB,super
420,97,1,1738,765.00,426.42,0.01,0.02,R,F,1993-04-29,1996-07-09,1994-10-11,DELIVER IN PERSON,FOB,dreadful
420,14,5,1795,783.00,8112.81,0.06,0.06,A,F,1993-04-19,1997-05-09,1997-09-23,NONE,SHIP,atrocious
420,44,3,2020,22.00,8425.81,0.03,0.02,R,O,1998-07-22,1995-06-28,1994-12-11,TAKE BACK RETURN,TRUCK,fine
420,96,5,2515,977.00,6570.67,0.04,0.03,N,O,1998-09-05,1997-10-31,1998-05-02,NONE,FOB,awesome
420,27,3,2545,611.00,3542.76,0.09,0.07,R,F,1995-05-11,1997-08-17,1997-02-10,TAKE BACK RETURN,FOB,lousy
420,45,4,2965,152.00,9899.87,0.05,0.01,A,O,1996-02-13,1996-07-06,1997-12-01,TAKE BACK RETURN,SHIP,fine
421,93,1,1037,494.00,3574.59,0.00,0.07,N,P,1996-08-22,1996-05-25,1995-01-11,DELIVER IN PERSON,AIR,marvelous
421,7,5,1043,728.00,6234.15,0.00,0.08,N,F,1996-10-02,1996-02-02,1998-04-21,COLLECT COD,AIR,excellent
421,16,3,1500,666.00,4345.12,0.02,0.05,A,F,1997-07-28,1998-04-25,1994-03-20,DELIVER IN PERSON,TRUCK,fabulous
421,12,4,1641,819.00,930.89,0.03,0.02,R,F,1993-05-28,1997-12-10,1997-09-26,DELIVER IN PERSON,AIR,horrible
421,61,1,2421,316.00,2410.37,0.04,0.05,R,P,1995-08-13,1994-05-10,1993-05-17,DELIVER IN PERSON,MAIL,superb
421,14,5,2456,688.00,6467.30,0.04,0.04,A,P,1993-04-04,1997-12-01,1993-02-07,DELIVER IN PERSON,FOB,fabulous
422,58,3,228,966.00,9324.00,0.02,0.07,N,F,1995-11-13,1994-03-02,1998-03-08,DELIVER IN PERSON,FOB,lousy
422,85,3,1640,396.00,5109.18,0.08,0.08,A,P,1993-09-03,1996-09-01,1998-08-13,TAKE BACK RETURN,AIR,super
422,13,5,2118,340.00,7880.65,0.07,0.08,A,P,1996-11-08,1998-10-24,1996-09-11,DELIVER IN PERSON,SHIP,bad
